"address","Apart","gu","dong","long","lat","distance","place","lon","lat"
"왕십리로 85","갤러리아 포레","성동구","성수동1가",127.04246,37.5457427,1347.58782988829,"서울특별시 성동구 송정동 81-14 학교법인대진교육재단 제인병원",127.057019,37.54939
"왕십리로31길 15","블루빌","성동구","하왕십리동",127.0275534,37.56340674,176.70241484424,"서울특별시 성동구 하왕십리동 1070-3 동인병원",127.027656,37.564992
"왕십리로31나길 22","한신무학","성동구","하왕십리동",127.0283137,37.56281884,248.779049663597,"서울특별시 성동구 하왕십리동 1070-3 동인병원",127.027656,37.564992
"외대역동로 101","중앙하이츠빌","동대문구","이문동",127.0649936,37.59688856,1001.58734126639,"서울특별시 동대문구 휘경동 29-1 삼육서울병원",127.0653215,37.5878949
"외대역동로 14","휘경센트레빌","동대문구","휘경동",127.0681505,37.59071325,400.879378684097,"서울특별시 동대문구 휘경동 29-1 삼육서울병원",127.0653215,37.5878949
"외대역동로 36","동양2차","동대문구","휘경동",127.0664927,37.59227055,497.930425595265,"서울특별시 동대문구 휘경동 29-1 삼육서울병원",127.0653215,37.5878949
"외대역동로1길 24","롯데낙천대","동대문구","휘경동",127.0650249,37.59220826,480.873284607604,"서울특별시 동대문구 휘경동 29-1 삼육서울병원",127.0653215,37.5878949
"용답29길 29","덕현해밀","성동구","용답동",127.0532373,37.56484408,206.688689160392,"서울특별시 동대문구 답십리동 492-2 하늘병원",127.055535,37.565205
"용마산로 174","에스케이","광진구","중곡동",127.0866415,37.56931789,887.847910304464,"서울특별시 중랑구 면목동 353-25 제일동물병원",127.0856896,37.5772578
"용마산로 210","용마산하늘채","중랑구","면목동",127.0863715,37.57242463,541.379233806018,"서울특별시 중랑구 면목동 353-25 제일동물병원",127.0856896,37.5772578
"용마산로 252","현대","중랑구","면목동",127.0891396,37.57524638,377.864515442291,"서울특별시 중랑구 면목동 353-25 제일동물병원",127.0856896,37.5772578
"용마산로 259","면목삼호101","중랑구","면목동",127.0888239,37.57634465,294.614873690335,"서울특별시 중랑구 면목동 353-25 제일동물병원",127.0856896,37.5772578
"용마산로 271","면목동금호어울림아파트","중랑구","면목동",127.0895552,37.57711112,341.430589732399,"서울특별시 중랑구 면목동 353-25 제일동물병원",127.0856896,37.5772578
"용마산로 278","성원상떼빌","중랑구","면목동",127.0903142,37.57741901,408.395823169482,"서울특별시 중랑구 면목동 353-25 제일동물병원",127.0856896,37.5772578
"용마산로 285","대원칸타빌","중랑구","면목동",127.0905623,37.5780861,439.665187589376,"서울특별시 중랑구 면목동 353-25 제일동물병원",127.0856896,37.5772578
"용마산로 348","용마금호타운","중랑구","면목동",127.0937068,37.58294004,686.439627184447,"서울특별시 중랑구 면목동 566-6 녹색병원(주차장)",127.0859585,37.5835069
"용마산로 463","주함해븐(101동)","중랑구","망우동",127.0983743,37.59271044,246.272351426258,"서울특별시 중랑구 망우동 531-41 중랑성모병원",127.0972072,37.5907007
"용마산로 616","새한","중랑구","신내동",127.1010549,37.60602879,37.9633384690413,"서울특별시 중랑구 신내동 418-6 신내동요양병원",127.10116,37.6063595
"용마산로 669","데시앙","중랑구","신내동",127.1008714,37.61088026,503.891851238342,"서울특별시 중랑구 신내동 418-6 신내동요양병원",127.10116,37.6063595
"용마산로112가길 34","예성그린캐슬","중랑구","망우동",127.102422,37.5972236,211.050607852445,"서울특별시 중랑구 망우동 364-27 금란동물병원",127.1005678,37.598422
"용마산로114길 43","주영","중랑구","망우동",127.1035192,37.5992554,150.558622598644,"서울특별시 중랑구 망우동 207-1 조앤조병원",127.1047062,37.6002274
"용마산로115길 109","한일써너스빌리젠시2단지","중랑구","망우동",127.0943508,37.59787097,106.273035000198,"서울특별시 중랑구 상봉동 74-43 서울선병원",127.0936499,37.5986475
"용마산로115길 127","한일써너스빌리젠시1단지","중랑구","망우동",127.0934209,37.59750512,128.763124700236,"서울특별시 중랑구 상봉동 74-43 서울선병원",127.0936499,37.5986475
"용마산로117길 24","월드","중랑구","신내동",127.0990574,37.6003235,145.02534323081,"서울특별시 중랑구 망우동 488-8 장스여성병원 에이동",127.0977381,37.5995459
"용마산로125가길 42","신내아트빌","중랑구","신내동",127.0983096,37.60510041,287.812715264042,"서울특별시 중랑구 신내동 418-6 신내동요양병원",127.10116,37.6063595
"용마산로125길 50","벽산","중랑구","신내동",127.1005028,37.60333095,342.08247194928,"서울특별시 중랑구 신내동 418-6 신내동요양병원",127.10116,37.6063595
"용마산로125길 92","석탑","중랑구","신내동",127.1009055,37.60368868,298.160310061691,"서울특별시 중랑구 신내동 418-6 신내동요양병원",127.10116,37.6063595
"용마산로129가길 41","영풍마드레빌","중랑구","신내동",127.099801,37.6057342,138.597956138841,"서울특별시 중랑구 신내동 418-6 신내동요양병원",127.10116,37.6063595
"용마산로129나길 101","라이프미성","중랑구","신내동",127.098651,37.60319018,413.591882436889,"서울특별시 중랑구 망우동 488-8 장스여성병원 에이동",127.0977381,37.5995459
"용마산로1길 7","욱현하이브Ⅲ","광진구","중곡동",127.0879069,37.55462438,2067.9831888467,"서울특별시 광진구 화양동 4-12 건국대학교병원",127.0722209,37.5408245
"용마산로1길 84","대영2동","광진구","중곡동",127.0841834,37.5562785,2018.47239388932,"서울특별시 광진구 화양동 4-12 건국대학교병원",127.0722209,37.5408245
"용마산로2길 45","욱현","광진구","중곡동",127.0906431,37.55584511,2332.2682376563,"서울특별시 광진구 화양동 4-12 건국대학교병원",127.0722209,37.5408245
"용마산로40길 27","동성네스트빌101","중랑구","면목동",127.0876646,37.57192383,618.814423415766,"서울특별시 중랑구 면목동 353-25 제일동물병원",127.0856896,37.5772578
"용마산로5길 66","두리","광진구","중곡동",127.0840926,37.5574011,2044.86478572812,"서울특별시 동대문구 장안동 309-10 새서울병원",127.072099,37.573119
"용마산로62길 43","용마동아","중랑구","면목동",127.0943187,37.57849715,773.689566071298,"서울특별시 중랑구 면목동 353-25 제일동물병원",127.0856896,37.5772578
"용마산로84길 9","온세솔내움","중랑구","면목동",127.0953385,37.58548246,603.827575015468,"서울특별시 중랑구 망우동 531-41 중랑성모병원",127.0972072,37.5907007
"용마산로86길 9","신성미소지움","중랑구","면목동",127.0958983,37.58639126,493.423327341851,"서울특별시 중랑구 망우동 531-41 중랑성모병원",127.0972072,37.5907007
"용마산로94길 91","진로","중랑구","면목동",127.1015601,37.58777976,503.150052940434,"서울특별시 중랑구 망우동 531-41 중랑성모병원",127.0972072,37.5907007
"우이천로 102","초안2","노원구","월계동",127.0425978,37.63110696,592.400508593274,"서울특별시 강북구 번동 461-68 북서울요양병원",127.037216,37.6279206
"우이천로 328","쌍문동삼성래미안","도봉구","쌍문동",127.0270324,37.64627002,170.396005070746,"서울특별시 도봉구 쌍문동 388-1 한일병원",127.0289623,37.6463593
"우이천로 367","북한산 코오롱 하늘채","도봉구","쌍문동",127.023409,37.64854489,546.606348442207,"서울특별시 도봉구 쌍문동 388-1 한일병원",127.0289623,37.6463593
"우이천로20길 6","수산트리플","도봉구","창동",127.0339089,37.6406724,478.680562322107,"서울특별시 강북구 번동 463-44 서울현대병원",127.0285046,37.6402518
"우이천로20길 7","LIG건영캐스빌","도봉구","창동",127.0340726,37.64095702,497.053002598937,"서울특별시 강북구 번동 463-44 서울현대병원",127.0285046,37.6402518
"우이천로2나길 14","월계흥화브라운빌","노원구","월계동",127.0438206,37.6320758,743.638698990775,"서울특별시 강북구 번동 461-68 북서울요양병원",127.037216,37.6279206
"우이천로30길 28","염광","도봉구","쌍문동",127.0261892,37.64862432,351.166556010051,"서울특별시 도봉구 쌍문동 388-1 한일병원",127.0289623,37.6463593
"우이천로32길 67","동익미라벨","도봉구","쌍문동",127.0252102,37.65074563,589.736964359607,"서울특별시 도봉구 쌍문동 388-1 한일병원",127.0289623,37.6463593
"우이천로38가길 32","현대3","도봉구","쌍문동",127.0215268,37.65141101,863.561329293644,"서울특별시 도봉구 쌍문동 388-1 한일병원",127.0289623,37.6463593
"우이천로4라길 11","초안산신도브래뉴","도봉구","창동",127.0416158,37.63354598,736.61604864421,"서울특별시 강북구 번동 461-68 북서울요양병원",127.037216,37.6279206
"우장산로 103","우장산한화꿈에그린","강서구","화곡동",126.8474506,37.55337942,497.271838635453,"서울특별시 강서구 등촌동 657 부민병원",126.850927,37.556895
"우장산로 38","롯데1차","강서구","내발산동",126.8412576,37.55432205,373.274584959968,"서울특별시 강서구 내발산동 677 웰튼병원",126.8370486,37.553991
"우장산로 47","롯데2","강서구","내발산동",126.842608,37.55431113,491.918497733351,"서울특별시 강서구 내발산동 677 웰튼병원",126.8370486,37.553991
"우장산로 8","우장산월드메르디앙","강서구","내발산동",126.8380111,37.55451771,103.213327553654,"서울특별시 강서구 내발산동 677 웰튼병원",126.8370486,37.553991
"우장산로 82","길성그랑프리텔","강서구","화곡동",126.8452742,37.55245945,701.903477225442,"서울특별시 강서구 등촌동 657 부민병원",126.850927,37.556895
"우장산로 92","우장산롯데","강서구","화곡동",126.8464302,37.55273631,609.756850177376,"서울특별시 강서구 등촌동 657 부민병원",126.850927,37.556895
"우장산로15길 47","화곡6차보람쉬움","강서구","화곡동",126.8510939,37.55523189,185.721520586301,"서울특별시 강서구 등촌동 657 부민병원",126.850927,37.556895
"우장산로2길 21","내발산우신웨스트빌","강서구","내발산동",126.83766,37.55375884,59.8271805480468,"서울특별시 강서구 내발산동 677 웰튼병원",126.8370486,37.553991
"우장산로4길 25","청솔샤르망1004동","강서구","내발산동",126.8394598,37.55334658,224.560148603338,"서울특별시 강서구 내발산동 677 웰튼병원",126.8370486,37.553991
"우장산로4길 40","청솔샤르망1001동","강서구","내발산동",126.8389626,37.55278989,215.429629468848,"서울특별시 강서구 내발산동 677 웰튼병원",126.8370486,37.553991
"우장산로4길 60","우장산타워빌","강서구","내발산동",126.8387017,37.55191818,250.881552946877,"서울특별시 강서구 내발산동 701-4 의)성삼의료재단미즈메디병원",126.8358786,37.5521825
"우장산로6길 21","원다벨라빌","강서구","내발산동",126.8404194,37.55345784,303.343082905176,"서울특별시 강서구 내발산동 677 웰튼병원",126.8370486,37.553991
"우장산로6길 52","청솔샤르망1002동","강서구","내발산동",126.8390264,37.55305278,203.406727524791,"서울특별시 강서구 내발산동 677 웰튼병원",126.8370486,37.553991
"우장산로8길 23","청솔101동","강서구","내발산동",126.8413109,37.55330173,383.90327301819,"서울특별시 강서구 내발산동 677 웰튼병원",126.8370486,37.553991
"우현로 18","우장산휴먼빌","강서구","화곡동",126.8436626,37.54738112,598.469147577452,"서울특별시 강서구 화곡동 105-68 더와이즈황병원",126.8428801,37.5420409
"우현로 26","우장산에스케이뷰","강서구","화곡동",126.8427019,37.54784584,646.394348455928,"서울특별시 강서구 화곡동 105-68 더와이즈황병원",126.8428801,37.5420409
"우현로 67","강서힐스테이트","강서구","화곡동",126.8377867,37.54775186,521.173627856235,"서울특별시 강서구 내발산동 701-4 의)성삼의료재단미즈메디병원",126.8358786,37.5521825
"원효로 129","금성","용산구","원효로3가",126.9574829,37.53381839,819.272861383983,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"원효로 216","용산e편한세상","용산구","신계동",126.9674954,37.53446678,808.47047402722,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"원효로 40","강변삼성스위트","용산구","원효로4가",126.9488144,37.53433325,1335.73691684338,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"원효로 66","산호","용산구","원효로4가",126.9511919,37.53276992,1265.18441790267,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"원효로25길 13","풍전","용산구","원효로4가",126.9535756,37.53257981,1131.48467867337,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"원효로25길 14","풍전","용산구","원효로4가",126.9536581,37.53267355,1118.83013443585,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"원효로90길 11","용산 더프라임","용산구","원효로1가",126.96967,37.53986676,680.915484229514,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"월계로21가길 41","미아한일유앤아이","강북구","미아동",127.0369364,37.61541138,593.104755325011,"서울특별시 강북구 미아동 67-1 햇빛병원",127.0302211,37.615714
"월계로36길 27","꿈의숲대명루첸아파트","성북구","장위동",127.0465301,37.62007872,152.881816288235,"서울특별시 강북구 번동 105-1 꿈의숲 요양병원",127.0448865,37.6205161
"월계로37길 137","기산그린","강북구","번동",127.0438018,37.62799368,580.68829922706,"서울특별시 강북구 번동 461-68 북서울요양병원",127.037216,37.6279206
"월계로37길 65","한진","강북구","번동",127.0447674,37.6250566,505.555220637562,"서울특별시 강북구 번동 105-1 꿈의숲 요양병원",127.0448865,37.6205161
"월계로37길 87","신원","강북구","번동",127.0438881,37.6257469,588.906360395796,"서울특별시 강북구 번동 105-1 꿈의숲 요양병원",127.0448865,37.6205161
"월계로45가길 89","청백3","노원구","월계동",127.0508773,37.63149619,1010.60486564668,"서울특별시 성북구 장위동 307-47 해인병원",127.0509886,37.6224182
"월계로45가길 94","청백4","노원구","월계동",127.0510676,37.63177266,1041.35701673223,"서울특별시 성북구 장위동 307-47 해인병원",127.0509886,37.6224182
"월계로45길 21","롯데캐슬루나","노원구","월계동",127.0510141,37.6264233,445.851361337672,"서울특별시 성북구 장위동 307-47 해인병원",127.0509886,37.6224182
"월계로53길 21","동원베네스트","노원구","월계동",127.0586276,37.63115105,1045.89149528056,"서울특별시 노원구 하계동 280-1 을지병원",127.068781,37.636011
"월계로55길 15","사슴3","노원구","월계동",127.0603336,37.63204098,865.958932567858,"서울특별시 노원구 하계동 280-1 을지병원",127.068781,37.636011
"월곡로14길 26","월곡래미안루나밸리","성북구","하월곡동",127.0419182,37.60010419,670.483581309423,"서울특별시 성북구 종암동 10-125 성북중앙병원",127.0356232,37.5967276
"월드컵로10길 50","청기와","마포구","서교동",126.9144073,37.55536764,1669.33636309247,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵로11길 35","함성월드빌2차","마포구","망원동",126.9091428,37.55420018,1945.86953529836,"서울특별시 영등포구 양평동5가 121-1 서울은빛병원",126.8950061,37.5407865
"월드컵로11길 37","삼우월드","마포구","망원동",126.9090491,37.55414148,1935.55400202438,"서울특별시 영등포구 양평동5가 121-1 서울은빛병원",126.8950061,37.5407865
"월드컵로16길 47","신세계드림빌","마포구","서교동",126.9120698,37.55761465,1667.02315652454,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵로17길 67","해오름","마포구","망원동",126.9075665,37.55438233,1876.04867980889,"서울특별시 영등포구 양평동5가 121-1 서울은빛병원",126.8950061,37.5407865
"월드컵로25길 128","대성1","마포구","망원동",126.9006645,37.55710627,1884.09867703576,"서울특별시 영등포구 양평동5가 121-1 서울은빛병원",126.8950061,37.5407865
"월드컵로25길 26","영화블렌하임","마포구","망원동",126.9061618,37.55836335,2082.34721701301,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵로26길 17","부림베스트빌","마포구","성산동",126.9086961,37.55926452,1837.23710936794,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵로26길 43","해피존","마포구","성산동",126.9100899,37.5595218,1713.53923703722,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵로26길 57","성산동자담이움아파트","마포구","성산동",126.9108152,37.55959427,1652.29295452604,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵로29길 68","미원2","마포구","망원동",126.9026754,37.5588986,2126.81252681768,"서울특별시 영등포구 양평동5가 121-1 서울은빛병원",126.8950061,37.5407865
"월드컵로29길 84","신부","마포구","망원동",126.901885,37.55854037,2067.49835999538,"서울특별시 영등포구 양평동5가 121-1 서울은빛병원",126.8950061,37.5407865
"월드컵로31길 107","대상3","마포구","망원동",126.8992842,37.55943335,2109.81740426653,"서울특별시 영등포구 양평동5가 121-1 서울은빛병원",126.8950061,37.5407865
"월드컵로31길 77","우림루미아트","마포구","망원동",126.9007302,37.56010382,2208.93828236461,"서울특별시 영등포구 양평동5가 121-1 서울은빛병원",126.8950061,37.5407865
"월드컵로31길 89","함성드림빌","마포구","망원동",126.9002225,37.55983898,2170.30376882099,"서울특별시 영등포구 양평동5가 121-1 서울은빛병원",126.8950061,37.5407865
"월드컵북로 194","세원","마포구","성산동",126.907416,37.56853293,1808.08569099681,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵북로 216","성산2차e-편한세상","마포구","성산동",126.9052108,37.5693521,2015.17110992256,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵북로 235","성산시영(대우)","마포구","성산동",126.9030193,37.57003806,2177.35625348368,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"월드컵북로 235","성산시영(유원)","마포구","성산동",126.9030193,37.57003806,2177.35625348368,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"월드컵북로 235","성산시영(선경)","마포구","성산동",126.9030193,37.57003806,2177.35625348368,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"월드컵북로 260","성산시영(대우)","마포구","성산동",126.9013906,37.57178977,2102.8994865748,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"월드컵북로 501","상암월드컵파크9단지","마포구","상암동",126.8789527,37.58451229,172.094958359204,"서울특별시 마포구 상암동 1738 푸르메재단넥슨어린이재활병원",126.8808497,37.5841516
"월드컵북로 502","상암월드컵파크10단지","마포구","상암동",126.8796799,37.58499714,139.673366847588,"서울특별시 마포구 상암동 1738 푸르메재단넥슨어린이재활병원",126.8808497,37.5841516
"월드컵북로 502","상암월드컵파크12단지","마포구","상암동",126.8796799,37.58499714,139.673366847588,"서울특별시 마포구 상암동 1738 푸르메재단넥슨어린이재활병원",126.8808497,37.5841516
"월드컵북로30길 9","성산월드타운대림","마포구","성산동",126.9080252,37.56851863,1754.72850634121,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵북로38가길 22","수풍","마포구","중동",126.905395,37.57085821,1991.46261902512,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"월드컵북로38가길 22","중동계룡아파트","마포구","중동",126.905395,37.57085821,1991.46261902512,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"월드컵북로38길 53","울트라월드컵(참누리)","마포구","중동",126.9051402,37.57220838,1873.17366074448,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"월드컵북로38길 54","울트라월드컵(참누리)","마포구","중동",126.9053402,37.57204706,1879.2883079599,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"월드컵북로42가길 11","휴먼시아2단지","마포구","상암동",126.897377,37.57497622,1780.22566686203,"서울특별시 마포구 상암동 1738 푸르메재단넥슨어린이재활병원",126.8808497,37.5841516
"월드컵북로43길 11","휴먼시아1단지","마포구","상암동",126.8953712,37.57454339,1668.90747365033,"서울특별시 마포구 상암동 1738 푸르메재단넥슨어린이재활병원",126.8808497,37.5841516
"월드컵북로47길 37","카이저펠리스","마포구","상암동",126.8911751,37.57406506,1445.86768844057,"서울특별시 마포구 상암동 1738 푸르메재단넥슨어린이재활병원",126.8808497,37.5841516
"월드컵북로47길 46","상암월드컵파크2단지","마포구","상암동",126.8907332,37.57466859,1369.18279757126,"서울특별시 마포구 상암동 1738 푸르메재단넥슨어린이재활병원",126.8808497,37.5841516
"월드컵북로5길 68","광남벨라스2차","마포구","서교동",126.9152994,37.55607474,1558.01285843901,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵북로5나길 18","대우미래사랑","마포구","서교동",126.9165617,37.55741827,1373.4796184799,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월드컵북로9길 31","삼익플라주서교2차","마포구","성산동",126.9156351,37.55858591,1349.13301135387,"서울특별시 서대문구 연희동 192-32 강북성모요양병원",126.9276689,37.5660617
"월정로 160","대림","강서구","화곡동",126.8365666,37.53318524,459.489287525918,"서울특별시 강서구 화곡동 377-8 나누리강서병원",126.8366869,37.5373118
"월정로 21","해태","양천구","신월동",126.8431738,37.5218693,747.114665928659,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"월정로 214","흥양훼미리","양천구","신월동",126.8339049,37.53744441,246.014504769814,"서울특별시 강서구 화곡동 377-8 나누리강서병원",126.8366869,37.5373118
"월정로 262","수명산태승훼미리","양천구","신월동",126.8310177,37.54117127,509.215727819596,"서울특별시 양천구 신월동 51-9 메디힐병원",126.8280387,37.537254
"월정로 299","수명산 그린시아","양천구","신월동",126.8287035,37.54354435,702.692990796732,"서울특별시 양천구 신월동 51-9 메디힐병원",126.8280387,37.537254
"월정로 303","수명산롯데캐슬","양천구","신월동",126.8283552,37.54393741,744.518120188107,"서울특별시 양천구 신월동 51-9 메디힐병원",126.8280387,37.537254
"월정로 306","수명산SKVIEW","양천구","신월동",126.8290115,37.54421521,779.661162429047,"서울특별시 양천구 신월동 51-9 메디힐병원",126.8280387,37.537254
"월정로 50","청솔","양천구","신월동",126.8419833,37.52422706,804.374451869547,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"월정로 62","상아아름","양천구","신월동",126.8413076,37.52526596,871.653569524571,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"월정로11길 9","에이원","양천구","신월동",126.8398485,37.5255971,1004.39910325966,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"월정로16길 38","보람","강서구","화곡동",126.8419181,37.52768509,896.674101598969,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"월정로18길 38","효성B(923-18)","강서구","화곡동",126.8409153,37.52928705,968.15974467851,"서울특별시 강서구 화곡동 377-8 나누리강서병원",126.8366869,37.5373118
"월정로19길 28","신월","양천구","신월동",126.8357965,37.52903722,924.469560724371,"서울특별시 강서구 화곡동 377-8 나누리강서병원",126.8366869,37.5373118
"월정로20길 62","트리움팰리스","강서구","화곡동",126.8421897,37.52972451,974.340559083502,"서울특별시 강서구 화곡동 377-8 나누리강서병원",126.8366869,37.5373118
"월정로20길 62","임탑-B","강서구","화곡동",126.8421897,37.52972451,974.340559083502,"서울특별시 강서구 화곡동 377-8 나누리강서병원",126.8366869,37.5373118
"월정로20길 96","세림아파트","강서구","화곡동",126.8439879,37.52990106,889.844543807935,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"월정로24길 22","정원","강서구","화곡동",126.8391351,37.53102919,732.006842107475,"서울특별시 강서구 화곡동 377-8 나누리강서병원",126.8366869,37.5373118
"월정로8길 8","방주기픈샘","양천구","신월동",126.8429079,37.52522913,731.209974789089,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"월정로9길 17","양천벽산블루밍1단지","양천구","신월동",126.8392325,37.52472624,1048.67378634396,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"월정로9길 20","양천벽산블루밍2단지","양천구","신월동",126.8389207,37.52482039,1076.75048108438,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"위례광장로 121","위례24단지(꿈에그린)","송파구","장지동",127.1405564,37.47539843,1643.02062897761,"서울특별시 송파구 문정동 17-5 인애가한방병원",127.129457,37.4872417
"위례성대로 176","대림","송파구","오금동",127.1305329,37.51036738,621.663490999069,"서울특별시 송파구 방이동 192-3 나무종합병원",127.1240628,37.5125688
"위례성대로 58","올림픽베어스타운1","송파구","방이동",127.118636,37.51502341,551.615543616428,"서울특별시 송파구 방이동 192-3 나무종합병원",127.1240628,37.5125688
"위례성대로12길 25","신구블레스밸리","송파구","방이동",127.1218371,37.51149719,229.903033747831,"서울특별시 송파구 방이동 192-3 나무종합병원",127.1240628,37.5125688
"위례성대로12길 31","현대홈타운스위트103","송파구","방이동",127.1215139,37.51096031,287.608649016264,"서울특별시 송파구 방이동 192-3 나무종합병원",127.1240628,37.5125688
"위례성대로16길 15","현대파크빌라트","송파구","방이동",127.1247467,37.51133807,149.723225266311,"서울특별시 송파구 방이동 192-3 나무종합병원",127.1240628,37.5125688
"위례성대로16길 18","실버빌타운","송파구","방이동",127.1243437,37.51129807,143.615185751736,"서울특별시 송파구 방이동 192-3 나무종합병원",127.1240628,37.5125688
"위례성대로8길 28","방이금호어울림","송파구","방이동",127.1184209,37.51246145,498.328070991447,"서울특별시 송파구 방이동 192-3 나무종합병원",127.1240628,37.5125688
"유엔빌리지3길 2","효성빌리지","용산구","한남동",127.0125221,37.53322093,727.211310458067,"서울특별시 용산구 한남동 657-58 순천향대학병원",127.0043336,37.5339355
"유엔빌리지길 200","힐탑트레져1동","용산구","한남동",127.0136207,37.53730984,901.763996667614,"서울특별시 용산구 한남동 657-58 순천향대학병원",127.0043336,37.5339355
"은천로 110","WS타워","관악구","봉천동",126.9474003,37.48672766,544.769691529985,"서울특별시 관악구 봉천동 884-44 미래드림여성병원",126.9486649,37.4819379
"은천로 137","관악유앤아이","관악구","봉천동",126.9505528,37.48666535,552.048686295191,"서울특별시 관악구 봉천동 884-44 미래드림여성병원",126.9486649,37.4819379
"은천로 14","쁘띠그린힐","관악구","봉천동",126.9367592,37.48618006,434.278647163736,"서울특별시 관악구 신림동 10-715 양지병원",126.9325109,37.4842166
"은천로 46","삼성","관악구","봉천동",126.978884,37.611107,2791.60526942141,"서울특별시 성북구 정릉동 508-171 성북참병원",127.0055888,37.5976433
"은천로 86","두산","관악구","봉천동",126.9449192,37.48674996,629.623757187636,"서울특별시 관악구 봉천동 884-44 미래드림여성병원",126.9486649,37.4819379
"은천로 93","벽산블루밍","관악구","봉천동",126.9455116,37.48721303,649.937969442204,"서울특별시 관악구 봉천동 884-44 미래드림여성병원",126.9486649,37.4819379
"은천로15길 16","관악청광플러스원","관악구","봉천동",126.9441349,37.48741744,729.518240527284,"서울특별시 관악구 봉천동 884-44 미래드림여성병원",126.9486649,37.4819379
"은천로15길 24","벽산블루밍3차","관악구","봉천동",126.9441863,37.48776147,759.454306884975,"서울특별시 관악구 봉천동 884-44 미래드림여성병원",126.9486649,37.4819379
"은천로33길 5","관악동부센트레빌","관악구","봉천동",126.9520979,37.48685561,427.381830952741,"서울특별시 관악구 봉천동 36-83 강남고려병원",126.9566976,37.4856647
"은천로39길 56","일두(1021)","관악구","봉천동",126.9551322,37.48830618,324.936766850849,"서울특별시 관악구 봉천동 36-83 강남고려병원",126.9566976,37.4856647
"은평로 103","조이팰리스(90-23)","은평구","응암동",126.919324,37.59996106,254.739848142506,"서울특별시 은평구 역촌동 44-28 리드힐병원",126.916442,37.5998101
"은평로 108","메트로럭스","은평구","응암동",126.9197936,37.59977099,295.63489412105,"서울특별시 은평구 역촌동 44-28 리드힐병원",126.916442,37.5998101
"은평로 160","경향렉스빌","은평구","응암동",126.9254488,37.60095049,443.354538804833,"서울특별시 은평구 녹번동 153-21 최원호병원",126.9238183,37.6047179
"은평로 82","해태드림타운","은평구","응암동",126.9170085,37.59915688,88.2272387178331,"서울특별시 은평구 역촌동 44-28 리드힐병원",126.916442,37.5998101
"은평로 96","프라임팰리스","은평구","응암동",126.9184388,37.59949849,179.496841606134,"서울특별시 은평구 역촌동 44-28 리드힐병원",126.916442,37.5998101
"은평로21가길 6","예원(86-126)","은평구","녹번동",126.9294938,37.60343049,520.649006855642,"서울특별시 은평구 녹번동 153-21 최원호병원",126.9238183,37.6047179
"은평로8길 18","신진뉴캐슬","은평구","응암동",126.9200761,37.59883886,338.264648964572,"서울특별시 은평구 역촌동 44-28 리드힐병원",126.916442,37.5998101
